"Text";"Type";"AttPhoto";"AttLink";"AttAudio";"AttVideo";"IsAdd";"Len";"Date";"LikesNormAvg";"LikesNormFlw";"Likes";"AvgLikes";"Followers";"GroupId"
"Доброго времени суток, буду благодарна за публикацию!  Пишу диплом про уходовую косметику для мужчин и женщин кремчики всякие, шампуни, в рамках которого провожу исследование потребителей. Если пройдете - будет очень здорово  https://goo.gl/forms/SaQP1paAaPpjSdyW2";"post";0;0;0;0;0;32;1484832222;9.9668;0.037;30;301;81140;97015440
"Кто такие комодские вараны, чем занимались средневековые викинги, какое путешествие подготовил ""Арзамас"" — обо всем этом в новом научном дайджесте от питерской редакции   Хотя в других городах это может не выглядеть острой темой, Петербург серьезно озабочен возможным слиянием РНБ и РГБ, угрожающего обеим библиотекам — кстати, заметную роль в протестах играют студенты нашего филфака. “Троицкий вариант” рассказал, как аргументируют слияние руководители обоих учреждений, влияет ли развитие электронных книг на посещаемость библиотек и как реагирует на происходящее российское общество.  trv-science.ru/2017/02/28/rnb-zhdet-optimizaciya/    Когда вы живете в регионе, где тысячелетия истории лежат слоями друг на друге, некоторые бедствия могут приносить новые знания. В Мосуле, ключевом для ДАИШ иракском городе, была взорвана древняя мечеть XIV века. Теперь, когда иракские войска освободили эту часть города, археологи обнаружили под ее руинами ассирийский дворец VII века до н.э. N+1 разбирается в истории обоих зданий и уточняет, что было известно об ассирийских постройках под мечетью пророка Юнуса до ее уничтожения.  nplus1.ru/material/2017/03/07/palace-mosul    Пожалуй, самое близкое реально существующие подобие драконов — комодские вараны. В годовщину создания национального парка Комодо Газета.Ру рассказывает об истории заповедника, особенностях поведения варанов и том, как они могут помочь современной медицине.  gazeta.ru/science/2017/03/06_a_10560509.shtml    В массовом сознании средневековые викинги не занимались почти ничем, кроме как мореходством и грабежами. Естественно, такой взгляд достаточно далек от истины. Материал ПостНауки стремится закрыть большое количество “белых пятен” в их истории: этнический состав, экономика, повседневная деятельность, дипломатические отношения с другими странами и многое другое.  postnauka.ru/faq/66506    В исследованиях проблемы абиогенеза, или происхождения жизни, где пересекаются эволюционная теория и органическая химия, достаточно регулярно происходят новые открытия, в значимости которых сложно разобраться неподготовленному человеку. Тем не менее, авторы свежей статьи на Ленте.Ру надеются объяснить, как демонстрация связки РНК и небольших аминокислотных цепочек дала нам многообещающую информацию о происхождении первых клеток.  lenta.ru/articles/2017/03/07/rna_world/    Портал “Индикатор” взял интервью у одного из лауреатов премии “Учитель Года”, петербургского математика. Из этого интервью вы узнаете, зачем нам всё-таки нужна школьная математика, как сделать ее преподавание более интересным и познавательным, и насколько хорошо функционируют “двухуровневый” ЕГЭ и школьные олимпиады.  indicator.ru/article/2017/02/22/interview-gushchin/    С течением веков культура меняется, и один и тот же сюжет может быть одним из множества бородатых лиц на барельефе, символом политического союза, почвой для авангардной живописи… или эротикой. Проект “Арзамас” отправляет нас в увлекательное путешествие по изображениям святого Себастьяна — с шестого века по двадцатый.  www.arzamas.academy/mag/414-seb    Помним прошлое, смотрим в будущее,  Ваша питерская The Вышка";"post";1;0;0;0;0;382;1489154428;9.7561;0.0477;12;123;25182;66036248
"У кого-то уже во всю идут экзамены, а кому-то только предстоит потрепать свои нервишки.   Сессия — это время, когда ты можешь открыть в себе таланты, о которых даже не подозревал, но как бы тяжело не было, рано или поздно это все равно закончится";"post";0;0;0;0;0;43;1482335928;9.7561;0.0477;12;123;25182;66036248
"Добрый день, дорогие друзья и собутыльники. Предлагаю ва обратить внимание на напиток ""Continent MIX"".  Это алкогольный коктейль, выпускающийся объемом 0,3л. Крепость напитка 8,7%. Выпускается в различных вкусовых комбинациях, лично я видел и пробовал ""кола с ромом"", ""джин и лимон"", ""апельсиновый"" и с малиновым вкусом. Напиток пьется легко, довольно сладкий, но не приторный. после глотка ощущается легкое спиртовое послевкусие. На жаре легко утоляет жажду. Похмелья не вызывает. 3ех бутылок хватает для того, чтобы расслабиться в условиях комнаты 23-27 градусов Цельсия. Рекомендуется пить охлажденным, иначе спиртовое послевкусия бывает ярче и  крайне неприятным. Розничная цена 25-30 рублей. На оптовой базе покупал за 18р.";"post";1;0;0;0;0;100;1391344386;9.7222;0.048;21;216;43773;57640721
"год назад отличным пивом было. сейчас не алё хотелось бы узнать, оно ещё осталось где-нибудь нормальным? в своей дешевой категории пожалуй лучшим было. а сейчас невское светлое в банкахно уже чуть подороже, хотя  и про него оповестить можно народ, достаточно годное вообще из всего пивного арсенала на прилавках. по крайней мере в мурманске так";"post";2;0;0;0;0;54;1381644317;9.7222;0.048;21;216;43773;57640721
"Довелось мне когда-то работать в одной крупной стройконторе и ездили мы по стране по командировкам,работали преимущественно на нефтеперевалочных базах ""Транснефть"" и вот послали нас в командировку на одну такую базу возле Новороса и многострадального Крымска и там вся наша бригада плотно увлеклась напитком ""Вермут Крымский"",который в то время брал многочисленные награды и бил таблоиды.Существует как белый ,так и красный вермуты.Красный неплохой,а вот белый это ваще шедевр российского алкопрома! Брали мы в то время этот нектар непосредственно на самом винзаводе ""Крымский"" и литр стоил 91 р.Сейчас цена за литр 220-230 р. Дороже Бамболео и прочих,но попробовав это,вы уже вряд ли будете импонировать прочим вермутам,даже Мартини здесь курит бамбук! Продается повсеместно в Краснодарском крае,Ставрополье,Ростовской области.У нас пока не видел ещё.Но возможно где-то и есть в продаже. Пробуйте!Ибо это один из самых качественных напитков у нас в РФ.";"post";2;0;0;0;0;135;1381388552;9.7222;0.048;21;216;43773;57640721
"Олдфаг, что нравится больше?   Дроп худи намечается на 28 Dec.  Вдобавок, подарок от меня. Узнаете в день релиза  Партия ограничена. Курьерская доставка по всей России.   Можете писать уже сейчас размер, город.";"post";0;0;0;0;0;31;1482427406;9.685;0.1382;123;1270;88977;125681236
"Кожахмет Мадияру с 6 месяцев он инвалид 1 группы ДЦП . при взятии пункции по ошибке мед персонала повредили спинной мозг, на протяжении всего времени принимали лечения в городах Алматы ,Астаны. Мадияр самостоятельно не может принимать пищу, он не ходит не сидиткроме коляски  постоянно в памперсах вся пенсия уходит на оплату массажистам и на памперсы .Очень просим помогите Мадияру, он нуждается в систематичном лечении на одно лечение уходит 300 000 тысяч тенге  https://youtu.be/cIAS0ZEzmlQ видео Мадияра  https://youtu.be/EAFKu7_v2gw видео Мадияра  https://vk.com/docs-90545726 ссылка на документы  Instagram fond_botashim     Реквизиты :  «Общественный Благотворительный Фонд «Боташым»  050000, г. Алматы, ул. Нусупбекова,дом  10 оф 53  БИН/БСН/BIN 150540005107  «Казкоммерцбанк»  KZ52926180219M066000  БИК KZKOKKX  Qiwi кошелек : +77084956017; Yandex: 410013876693983   8727 233 42 59 - офис ОБФ «Боташым» ; 8747 874 22 85 Владислав 8776856-12-22- мама Мадьяра  #фонд #fond #помощь #помогите #SOS #help #дети #добро #смирупонитке#благотворительность #благодарить #ДЦП";"copy";1;1;0;0;0;138;1490864395;9.5979;0.0936;864;9002;923004;48760195
"Неужели ещё кто-то не знаком? Я напомню  Есть два паблика, помимо советика.   Минимализм и эстетика советика.  В минике охуенные пикчи, в эстетике — охуенные комментики из советика, дабы не пропускать главные тренды '16.  ДАРИМ ПОДПИСКУ НА 2 ПАБЛА, ДЕРЖИТЕ ЛИНКИ:   https://vk.com/mnmlsms - охуенные пикчи  https://vk.com/kommentik - охуенные комментики";"post";1;0;0;0;0;48;1478952822;9.5276;0.136;121;1270;88977;125681236
"Первый день работы над мерчем.    Для тех, кто не в теме если такие найдутся, journal minimalism  — мой эстетический уголок, где я делюсь с Вами прекрасными фотографиями.   Порадовать себя и своих подписчиков захотел сегодня, ну и сразу принялся за работу. Вот что вышло.  Релиз не скоро, но буду стараться держать вас в курсе событий.";"post";1;0;0;0;0;54;1479161358;9.4488;0.1349;120;1270;88977;125681236
"Очень большая просьба к вам, продуктивный день и фильм: http://danikfedirko.com/den-13/";"copy";0;1;1;0;0;10;1484481741;9.3023;0.0345;28;301;81140;97015440
"Каждый подписчик будет мил и кстати, забегай";"post";0;1;0;0;1;7;1484070086;9.2913;0.1326;118;1270;88977;125681236
"ребята, а есть знатоки самопального пойла? чем самопальнее тем круче!";"post";0;0;0;0;0;10;1387101833;9.2593;0.0457;20;216;43773;57640721
"Мода ностальгировать по совку набила оскомину уже давно, но есть всё таки у этой  моды и вполне прекрасные плоды. Например, не так давно в нескольких быдломагнитах  нашего города Саратов продавалось в небольшом количестве и по малюсенькой 32 р вроде бы, максимум 36 цене совершенно офигительное пиво ""Рижское"". Вкус был  невероятно потрясающим, единственная проблема- литраж всегда был  исключительно схожим с картинкой, т.е. маленьким. ""Рижское"" было сметено с прилавков за несколько недель, теперь поиски успеха не  приносят.";"post";1;0;0;0;0;75;1381817091;9.2593;0.0457;20;216;43773;57640721
"Хочешь узнавать о новых советиках моментально? Включи уведомления о новых записях, поверь, оно того стоит.";"post";2;0;0;0;0;15;1481390984;9.1339;0.1304;116;1270;88977;125681236
"РЕКЛАМА     motivation to learn   1 пост - 70 р. 1 час топа + 23 ленты  5 постов - 300 р. 1 час топа + 23 ленты  10 постов - 600 р. 1 час топа + 23 ленты    Закреп на сутки - 300 р.    + 30 р. - пост останется в ленте навсегда за каждый пост    Статистика: https://vk.com/stats?gid=97015440  График свободных мест: https://docs.google.com/spreadsheets/d/1IAMTtGcVO_Imo6w4pK5wuHo_GxqKAICespsRq5wEjlc/edit#gid=0   Добавление в ссылки:  Одна неделя - 70 р.  Дне недели - 130 р.  Месяц - 200 р.     motivation to style    1 пост - 15 р. 1 час топа + 23 ленты  5 постов - 70 р. 1 час топа + 23 ленты  10 постов - 140 р. 1 час топа + 23 ленты    Закреп на сутки - 70 р.    + 5 р. - пост останется в ленте навсегда за каждый пост    Статистика: https://vk.com/stats?gid=75322640    Mei Saito";"copy";1;1;0;0;0;136;1488881287;8.9701;0.0333;27;301;81140;97015440
"Самая интригующая номинация Оскара — лучший фильм года. Достанется статуэтка Ла-Ла Ленду или другой картине — узнаем через несколько часов.  А какой фильм заслуживает премию, по вашему мнению?";"post";1;0;0;0;0;28;1488141499;8.9431;0.0437;11;123;25182;66036248
"Чтобы жизнь не напоминала день сурка с бесконечными парами, разбавляйте их событиями. Питерская редакция подготовила дайджест на ближайшую неделю  Открытие немецкой части мемориальной библиотеки Ричарда Стайтса в НИУ ВШЭ-Санкт-Петербург  25 января, в 12:00 при поддержке Deutsche Forshungsgemeinschaft состоится торжественное открытие немецкой части исторической библиотеки Ричарда Стайтса на площадке библиотеки кампуса. В церемонии открытия примут участие директор НИУ ВШЭ-Санкт-Петербург С.М. Кадочников, директор московского офиса DFG Вильма Ретхаге, заместитель директора Д.А. Александров, руководитель департамента истории А.М. Семенов, заведующая библиотекой Е.А. Косарева, директор Центра организации науки и академического развития Н.Г. Алешина. Когда: 25 января 12.00 Где: Ул. Союза Печатников 16, библиотека Подробнее: sh.spb.hse.ru/history/announcements/200382716.html  Семинар ""Годовой отчет. Новации 2016: авторский взгляд на практические последствия»  Программа: 1. Современные стимулы развития бухгалтерской профессии 2. Изменений в нормативном поле бухгалтерского учета мало, а новаций, которые надо учесть при формировании показателей годовой бухгалтерской отчетности оказалось много 3. Новации в налогах - 2016 и актуальные налоговые вопросы 4. Система взаимодействия налогоплательщиков с налоговыми органами: «фон» меняется динамично и существенно. Ответы на вопросы Когда: 27 января 10.00 - 13.45 Где: Ул. Кантемировская ул., дом 3А, аудитория 345 Подробнее: spb.hse.ru/announcements/200291549.html  Дни открытых дверей для будущих бакалавров  В ходе мероприятия гости узнают о правилах приема в НИУ ВШЭ – Санкт-Петербург, увидят презентации всех образовательных программ и смогут пообщаться с их руководителями и другими преподавателями университета, познакомятся с возможностями обучения в зарубежных вузах и получат полезную информацию о подготовительных курсах. Кроме того, участников встретят студенты Питерской Вышки, которые поделятся впечатлениями о студенческой жизни в университете, своим опытом поступления и расскажут, чем еще интересным и увлекательным можно заниматься в нашем вузе, кроме учебы.  Когда: 28 января 16.00 Где: Ул. Кантемировская, 3, корп. 1, лит. А Подробнее: spb.hse.ru/announcements/174869375.html  Китайский Новый год от Китайского клуба НИУ ВШЭ  Угощения, танцы, призы, угощения, мастер классы и танцы в честь Китайского Нового года Когда: Где: Цифербург Наб. реки Фонтанки 20 Подробнее: vk.com/hsechinaclub?w=wall-102797511_171  Большое собрание СДС  Если не терпится поучаствовать во внеучебной жизни Вышки, бегите на собрание СДС. Вход свободный и ребята рады энтузиастам! Когда: 23 января 18.00 Где: Ул. Кантемировская, 3, ауд. 435. Подробнее: vk.com/hse_sds?w=wall-15774037_3924  Продуктивной недели,  Ваша питерская The Вышка!";"post";1;0;0;0;0;342;1485180428;8.9431;0.0437;11;123;25182;66036248
"То чего вы никогда не увидите в нашем паблике ВК, есть на нашей страничке в Инстаграме. Совершенно другие истории. Подписывайтесь на инстаграм Дом не Поймут. Ссылка - https://www.instagram.com/domanp";"post";1;0;0;0;0;28;1490638980;8.8046;0.0261;724;8223;2769877;49439086
"#яжемать Читал всегда истории про яжематерей и не верил, что такое может быть в реальной жизни, до определённого момента   Предистория.  Моя девушка профессиональный преподаватель английского языка. К 23 годам она успела получить высшее образование МГУ где сейчас и преподаёт, поучиться и поработать в Великобритании, и получить много других заслуг на профессиональном поприще. Как и многие, она дополнительно работает репетитором, но несмотря на свой профессиональный уровень цены держит приемлимые. Далее в скринах";"copy";6;0;0;0;0;71;1490898863;8.798;0.0858;792;9002;923004;48760195
"#оффтоп_RPCOC_Confessions  Помогите найти автора";"post";1;0;0;0;0;4;1483974343;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions  где можно найти драйвер для вакума 480 на 10 винду? Это вообще реально? все что нахожу пишет скрин до этого, на старом компе, все шло. Диск типа утерян, так что ищу так. Или как исправить эту дичь....?";"post";1;0;0;0;0;38;1480791488;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions Подскажите, пожалуйста, художников желательно вк или виринк, которые рисуют/рисовали по ""Вампирским Хроникам"" Энн Райс. Заранее спасибо.";"post";0;0;0;0;0;17;1473093126;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions драсте!  Такое дело, в общем, завонялась, простите как кошачий лоток, белая тушь от koh-i-noor. Хотя упорно пользовалась, и жёлтая фигня сверху немного часто! выступала поверх белого покрытия уже на листе. Ну, в общем, я немного её жёлтую водицу вылила, оставив  только для разбавления иначе белая тушь не пишет - прилипает к кисти и перу. Русская альтернатива панятна всем, что не оригинальная компания производит белой туши желает всего наилучшего, но всё-таки для бича-студента само то за 80 деревянных. воо-от, вопрос в чём -  кто с этим вонью туши сталкивался и как быть не покупая каждый раз, пока не завоняет? :с на других цветных тушах не замечала. Ну, или, если не сливая ту жёлтую имхо - ненужную субстанцию, как сделать так, чтобы жёлтые разводы не оставляла? помогите советиком, котят? *^*";"post";3;0;0;0;0;129;1471073505;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions блин, ребята, поясните ,пожалуйста, что случилось с Pashfork/Соленые котята. Нигде не могу его найти. В тамлере ссылка выдает мол там ничего нет, с вк та же фигня. На тамблере нашел художника , который ВРОДЕБЫ его копирует. В общем вот ссылка и кто-нибудь объясните что и к чему https://iilch.tumblr.com/";"post";0;1;0;0;0;49;1470590552;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions  Привет! Есть рисующие из Орла? Скиньте ссылки на свои паблики, интересно посмотреть :з";"post";0;0;0;0;0;14;1470337250;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions  Гайс  Кто знает артеров , которые рисуют пони Покидайте ссылки, пожалуйста  Можете даже на свои паблики";"post";0;0;0;0;0;17;1468087701;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions Всем привет! Поделитесь, пожалуйста, ссылками на паблики вк авторов, которые рисуют в по аниме-фэндомам и\или в анимешном стиле чтобы вот конкретное жапаниз анемэ было, прям в лицо, на";"post";0;0;0;0;0;29;1466863898;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions  Помогите найти автора, пожалуйста. Кину ссылкой, т.к. изображенное на картинке не всем по нраву, заранее спасибо. https://pp.vk.me/c636131/v636131032/12997/yLkp1EUBbNU.jpg  Енот: ВНИМАНИЕ !!! там пидоры, открывая изображение Вы подтверждаете свою адекватность и прочие реалии. Если что - бан лист открыт 24 часа.";"post";0;0;0;0;0;40;1466081575;8.5714;0.0252;3;35;11891;55435278
"Простите, но вы можете помочь мне найти артера? #оффтоп_RPCOC_Confessions";"post";0;0;0;0;0;9;1464194103;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions Здравствуйте~ Подскажите, пожалуйста, художников, которые рисуют смуглых людей.";"post";0;0;0;0;0;9;1463511958;8.5714;0.0252;3;35;11891;55435278
"Доброго времени суток. В 2010-2012 был такой художник, который звался TheCreator, жил в Германии, вёл акк на ДА и пилил четверолапых. Потом, насколько я помню, с концами снёс галерею и совсем пропал из поля зрения. Хотелось бы узнать, есть ли у него сейчас галерея и где вообще можно откопать рисунки. На всякий случай прикрепляю чей-то рисунок с его ОСом, вдруг кто узнает-вспомнит. #оффтоп_RPCOC_Confessions";"post";1;0;0;0;0;63;1461051363;8.5714;0.0252;3;35;11891;55435278
"#оффтоп_RPCOC_Confessions Привет. Я ищу людей которые  могли бы мне помочь в покрасе. комикса. Он должен быть лучше чем этот. Платить конечно готов рублей 400 за страницу.";"post";0;0;0;0;0;26;1460692206;8.5714;0.0252;3;35;11891;55435278
"Ребят покидайте идей OC т.к. в обсуждениях сухо. P.S. Вообще любых персонажей. #оффтоп_RPCOC_Confessions";"post";0;0;0;0;0;13;1457972282;8.5714;0.0252;3;35;11891;55435278
"Может сделать для Вас охуенный мерч, который вы купите и станете ещё ближе? Например, выпустить что-нибудь через 2 месяца в ограниченном тираже — самые модные урвут.";"post";0;0;0;0;0;26;1479129278;8.5039;0.1214;108;1270;88977;125681236
"Эту загадку ученик 1го класса решает за пять минут, старшеклассник – за 15 минут, студент – за час, профессор - не решит никогда.  Что скрывается за этими буквами?     &gt; Смотреть ответ &lt;";"post";1;0;0;0;0;32;1489440120;8.4746;0.0076;10;118;130730;46075038
"как отдыхается?";"post";0;0;0;0;0;2;1424858693;8.3333;0.0411;18;216;43773;57640721
"чет видосы на конкурс никто не скидывает";"post";0;0;0;0;0;7;1418597730;8.3333;0.0411;18;216;43773;57640721
"хорошего вечера!";"post";0;0;0;0;0;2;1382715969;8.3333;0.0411;18;216;43773;57640721
"За 15 лет фонд AdVita, который помогает детям и взрослым с онкологическими диагнозами, спас жизни тысячам людей со всей страны. Ведь жизнь прекрасна — здесь и сейчас! Станьте частью AdVita и вы вместе с Animal ДжаZ — «Здесь и сейчас»";"post";0;0;0;1;0;40;1489581036;8.0586;0.0213;22;273;103285;84802675
"Хочешь узнавать о новых советиках моментально? Включи уведомления о новых записях, поверь, оно того стоит.";"post";2;0;0;0;0;15;1478947318;8.0315;0.1146;102;1270;88977;125681236
"Бальзам Уральское Предгорье 40%  цену не знаю, но если интернет источники не лгут, то от 100 до 200, в зависимости от размера тары  Приключения от него веселые, незабываемые! Пили с друзьями, как-то выпила случайно в одного, от количества выпитого размах приключений увеличивается. Почему-то когда пила одна, вкус казался мягче, чем в компании, в общем, если вы не знаете как здорово провести время с друзьями в чужом городе, а именно в Перми, или же что привести домой в качестве сувенира- это то, что нужно!  Однажды, после тяжелого рабочего дня я встретила своих друзей с этим пермским сувениром, пьется настолько легко, что выпить одному- как нефиг делать, проснулась с ощущеним неизвестного алкотрипа, говорят было весело!  P.S. пока искала цену на этот напиток, наткнулась на замечательную группу http://vk.com/ ";"post";1;0;0;0;0;125;1380692599;7.8704;0.0388;17;216;43773;57640721
"Вечная классика. Навсегда.";"post";1;0;0;0;0;3;1377935537;7.8704;0.0388;17;216;43773;57640721
"MAGuire совместно с Гик Кафе Хогвардс запускает крутой конкурс!  Призы: 1 Комикс на выбор из коллекции кафе Хогвардс + 2 билета на премьеру фильма ""Стражи Галактики 2"" 2 Снитч и 3 супергероиских постера 3 Брелок или браслет и 2 супергероиских постера 4 1 постер + скидка в кафе 5 1 постер + скидка в кафе 6 1 постер + скидка в кафе 7 1 постер + скидка в кафе  Условия просты: 1 Для участия необходимо покушать в кафе Хогвардс по адресу: Алматы. Сатпаева 32 уг. Ауэзова. Сохранить чек и сфотографироваться вместе с нашим флаером в кафе флаеры будут в самом кафе. И загрузить его в альбом в нашей группе ВК: https://vk.com/album-50361016_243366891  2 Подписаться на наш YouTube канал: www.youtube.com/maguiregeek  Побеждает тот, кто наберет больше всего лайков на своей фотографии. За накрутку дисквалификация, все будет проверяться. При загрузке фото, в описании необходимо указать ваш ник-нейм на Youtube.  Победителям мы отпишемся ВК, призы надо будет забрать в кафе Хогвардс 1-го мая!";"copy";2;0;0;0;0;158;1491048040;7.7649;0.0757;699;9002;923004;48760195
"• До ЕНТ осталось меньше трех месяцев.   • Продолжительность интенсива ENT 1.0. по математике — 2,5 месяца 1 апреля - 15 июня .   • Мы видим математику по-другому, тому же научим и вас.  • Лекции, мастер-классы, практика и семинары только для тех 20 человек, которые УСПЕЮТ записаться к нам. Именно ОНИ получат 5 по математике, алгебре и началам анализа и математической грамотности.   • Стартовая цена за весь интенсив - 80.000тг. При оплате 27, 28 или 29 марта цена будет - 24000тг. Ниже уже не будет. Никогда.   • Осталось 4 места по такой цене, начиная с 5 места цена будет повышаться. Намного. Мы не шутим, побеждают самые быстрые и решительные.  Оставь заявку на нашем сайте, и мы сами тебя найдем: www.mathworld.kz/ent2017.  Либо пиши нам в вк: https://vk.com/im?media=&amp;sel=-39116552. Для особо ленивых, кому нужна подробная информация: +77012226565  Интенсив будет проходить в городе Алматы. Также предусмотрена возможность участия в интенсиве для детей из других городов Казахстана.  Всем грантов!";"copy";0;1;0;0;0;154;1490529613;7.7649;0.0757;699;9002;923004;48760195
"Всем Саламалейкум! Хочу поделиться своей историей. Меня звать Аслан. Я родился в бедной семье, нас 4-ро детей, я самый старший. Денег всегда ни на что не хватало. Приходилось работать на двух-трех работах. Но недавно наткнулся на каппера, Арсена Садуова, который составляет и продает прогнозы на футбол. После знакомства с ним ВК моя жизнь резко изменилась, за месяц я поднял полмиллиона тенге, ставя на его прогнозы. Прошел год, семья живет в достатке, скоро куплю квартиру, о которой мечтал... Если кому интересно, вот ссылка на его группу  Прогнозы на футбол Элитный клуб ""АнтиБукмекер""";"post";0;0;0;1;0;91;1490443307;7.6983;0.0751;693;9002;923004;48760195
"Друзья, объявляем еще один розыгрыш билетов на супер концерт двух очень смешных людей. Слава Комиссаренко впервые посетит Казахстан в компании с самым дерзким комиком СНГ - Нурланом Сабуровым.    Что нужно сделать? Очень просто!    Войдите в группу, сделайте репост и не удаляйте запись до объявления победителя, которое пройдет 31 марта.    StandUp - это нескольких комиков в одном шоу и разноплановые шутки. Это уникальный шанс услышать и увидеть то, что вряд ли попадет в телевизионный эфир, где нельзя «шутить на грани фола». Атмосфера в зале и живое общение с оратором – превращают шоу в настоящее откровение, ради которого стоит там побывать.    Концерт пройдет в Астане 15.4.2017 в ЦКЗ Казахстан с 19:00.    Билеты в кассах Тикетон, Меломан и концерты Астаны!  Стоимость билета от 2500-15000 тнг.";"copy";2;0;0;0;0;122;1490627238;7.6872;0.075;692;9002;923004;48760195
"— Откуда у тебя такие крутые вещи?  — Я беру их в этой группе:  Style Shop";"copy";6;0;0;0;0;16;1489516479;7.6271;0.0069;9;118;130730;46075038
"Брат хотел потопить котят, которые только родились, но он подскользнулся на мокром полу в ванной и сломал обе руки. Справедливость есть!";"copy";0;0;0;0;1;21;1490973019;7.5885;0.0225;624;8223;2769877;49439086
"Делюсь радостью : Впервые в жизни выиграла в государственную лотерею кругленькую сумму не скажу сколько, чтоб не сглазить и купила себе новенькую бмв : А все благодаря подружке, которая на мое нытье о том что денег мало, сказала - ""А ты хоть что-нибудь сделай - хотя бы лотерейный билет купи"" И это притом что я даже из дома не выходила, а тупо скачала приложение на телефон с сайта гослото вот тут www.гос-лото.рф/install и купила лотерейный билетик всего за 80 рублей Если бы я не рискнула, то так бы и продолжала ныть. Так что я всем желаю чтоб ваши мечты сбывались так же легко как моя Попробуйте тоже - вдруг повезет ;";"post";0;0;0;0;0;111;1490605543;7.4425;0.0221;612;8223;2769877;49439086
"поскольку не все до конца понимают соль данного информационного ресурса, а так же в личных интересах, имею целью установить классово-верный социологический опрос не совсем подходящий под основную тематику, но тем не менее, интересный по всей видимости не только мне";"post";0;0;0;0;0;39;1391510845;7.4074;0.0366;16;216;43773;57640721
"Я тот самый бот, который сможет тебя удивить -   Гиф-Бот №1";"copy";1;0;0;0;0;11;1490940914;7.365;0.0718;663;9002;923004;48760195
"Что надо знать, чтобы понимать Миядзаки    Странные сцены, удивительные существа и непонятные детали в мультфильмах Миядзаки отсылают к японской культуре, религии, искусству. Отыскав источники, можно выяснить, какие ассоциации Миядзаки вызывает у самих японцев...  Читать продолжение в прекрасном и яростном мире";"post";5;0;0;0;0;40;1490792538;7.326;0.0194;20;273;103285;84802675
"До Нового года остается всего полтора дня, и чтобы хоть на минуту отвлечь вас от предпраздничной суматохи, мы решили узнать, где же будут отмечать праздник Вышкинцы";"post";0;0;0;0;0;26;1483108061;7.3171;0.0357;9;123;25182;66036248
"Добро пожаловать в нашу дружную семью! Отражай миры вместе с нами!";"copy";8;0;0;0;0;11;1488729733;7.309;0.0271;22;301;81140;97015440
"#яжемать сделай скидку!";"copy";6;0;0;0;1;3;1491399039;7.0899;0.021;583;8223;2769877;49439086
"Друзья, объявляем еще один розыгрыш билетов на супер концерт двух очень смешных людей. Слава Комиссаренко впервые посетит Казахстан в компании с самым дерзким комиком СНГ - Нурланом Сабуровым.    Что нужно сделать? Очень просто!    Войдите в группу, сделайте репост и не удаляйте запись до объявления победителя, которое пройдет 31 марта.    StandUp - это нескольких комиков в одном шоу и разноплановые шутки. Это уникальный шанс услышать и увидеть то, что вряд ли попадет в телевизионный эфир, где нельзя «шутить на грани фола». Атмосфера в зале и живое общение с оратором – превращают шоу в настоящее откровение, ради которого стоит там побывать.    Концерт пройдет в Астане 15.4.2017 в ЦКЗ Казахстан с 19:00.    Билеты в кассах Тикетон, Меломан и концерты Астаны!  Стоимость билета от 2500-15000 тнг.";"copy";2;0;0;0;0;122;1490799843;7.0651;0.0689;636;9002;923004;48760195
